區域,行業分類,會員編號,公司名稱,詳情網址
外區,紙器包裝印刷及相關製品,NIA01339,富盛包裝材料有限公司,https://btbvn.vn/NIA01339
外區,紙器包裝印刷及相關製品,NIA01293,越強包裝責任有公司,https://btbvn.vn/NIA01293
外區,紙器包裝印刷及相關製品,NIA00542,富丞彩色印刷責任有限公司,https://btbvn.vn/NIA00542
外區,紙器包裝印刷及相關製品,NIA01273,盛達企業責任有限公司,https://btbvn.vn/NIA01273
外區,紙器包裝印刷及相關製品,NIA01265,全优國際股份有限公司,https://btbvn.vn/NIA01265
外區,紙器包裝印刷及相關製品,NIA01264,永美科技印刷有限公司,https://btbvn.vn/NIA01264
外區,紙器包裝印刷及相關製品,NIA01156,越利股份有限公司,https://btbvn.vn/NIA01156
外區,紙器包裝印刷及相關製品,NIA01143,久順包裝責任有限公司,https://btbvn.vn/NIA01143
外區,紙器包裝印刷及相關製品,NIA00619,正隆平陽責任有限公司,https://btbvn.vn/NIA00619
外區,紙器包裝印刷及相關製品,NIA01093,正隆平陽造紙責任有限公司,https://btbvn.vn/NIA01093
外區,紙器包裝印刷及相關製品,NIA00714,翔笛包裝器材有限公司,https://btbvn.vn/NIA00714
外區,紙器包裝印刷及相關製品,NIA00722,吉富紙業責任有限公司,https://btbvn.vn/NIA00722
外區,紙器包裝印刷及相關製品,NIA00742,大利來生產貿易責任有限公司,https://btbvn.vn/NIA00742
外區,紙器包裝印刷及相關製品,NIA00886,和唐責任有限公司,https://btbvn.vn/NIA00886
外區,紙器包裝印刷及相關製品,NIA00916,巴斯彩色印刷責任有限公司,https://btbvn.vn/NIA00916
外區,紙器包裝印刷及相關製品,NIA00902,越克責任有限公司,https://btbvn.vn/NIA00902
外區,紙器包裝印刷及相關製品,NIA01530,泓振越南包装责任有限公司,https://btbvn.vn/NIA01530
外區,紙器包裝印刷及相關製品,NIB01553,友圓實業越南分公司,https://btbvn.vn/NIB01553
外區,紙器包裝印刷及相關製品,NIA01563,鴻利網版印刷股份有限公司,https://btbvn.vn/NIA01563
外區,紙器包裝印刷及相關製品,NIB01076,立富生產有限公司,https://btbvn.vn/NIB01076
外區,紡織成衣及配件,NIA0001,橋登制衣有限公司(越南),https://btbvn.vn/NIA0001
外區,紡織成衣及配件,NIA0002,杰貿實業有限公司,https://btbvn.vn/NIA0002
外區,紡織成衣及配件,NIA00054,越南長泰內衣責任有限公司,https://btbvn.vn/NIA00054
外區,紡織成衣及配件,NIA00121,得豪紡織(越南)責任有限公司,https://btbvn.vn/NIA00121
外區,紡織成衣及配件,NIA00302,SARAH 紡織責任有限公司,https://btbvn.vn/NIA00302
外區,紡織成衣及配件,NIA00326,越南進欣織線責任有限公司,https://btbvn.vn/NIA00326
外區,紡織成衣及配件,NIA00432,強盛越南責任有限公司,https://btbvn.vn/NIA00432
外區,紡織成衣及配件,NIA00448,越南德御責任有限公司,https://btbvn.vn/NIA00448
外區,紡織成衣及配件,NIA01399,大全鈕釦服裝輔料公司,https://btbvn.vn/NIA01399
外區,紡織成衣及配件,NIB01359,越南倍騰塑料五金責任有限公司,https://btbvn.vn/NIB01359
外區,紡織成衣及配件,NIB01358,亞提斯股份有限公司,https://btbvn.vn/NIB01358
外區,紡織成衣及配件,NIA00520,飛雁有限公司,https://btbvn.vn/NIA00520
外區,紡織成衣及配件,NIA01217,巨竹紡織工業責任有限公司,https://btbvn.vn/NIA01217
外區,紡織成衣及配件,NIA01057,越南得力實業責任有限公司,https://btbvn.vn/NIA01057
外區,紡織成衣及配件,NIA01109,越南百宏責任有限公司,https://btbvn.vn/NIA01109
外區,紡織成衣及配件,NIA00670,力鑫工業責任有限公司,https://btbvn.vn/NIA00670
外區,紡織成衣及配件,NIA00705,越南中鎮工業責任有限公司,https://btbvn.vn/NIA00705
外區,紡織成衣及配件,NIA00709,越南國聯鈕扣配件股份有限公司,https://btbvn.vn/NIA00709
外區,紡織成衣及配件,NIA00749,長鴻責任有限公司,https://btbvn.vn/NIA00749
外區,紡織成衣及配件,NIA00750,越南穎辰織帶責任有限公司,https://btbvn.vn/NIA00750
外區,紡織成衣及配件,NIA00777,南峰電繡股份有限公司(越南),https://btbvn.vn/NIA00777
外區,紡織成衣及配件,NIA00809,優越造花責任有限公司,https://btbvn.vn/NIA00809
外區,紡織成衣及配件,NIA00812,神采時尚責任有限公司,https://btbvn.vn/NIA00812
外區,紡織成衣及配件,NIA00871,越南佶聯紡織科技責任有限公司,https://btbvn.vn/NIA00871
外區,紡織成衣及配件,NIA00888,遠東紡纖越南有限公司,https://btbvn.vn/NIA00888
外區,紡織成衣及配件,NIA00945,揚升刺繡責任有限公司,https://btbvn.vn/NIA00945
外區,紡織成衣及配件,NIA00895,崧弘貿易股份有限公司,https://btbvn.vn/NIA00895
外區,紡織成衣及配件,NIA00896,越南唯鼎織造有限公司,https://btbvn.vn/NIA00896
外區,紡織成衣及配件,NIA01633,環藝責任有限公司,https://btbvn.vn/NIA01633
外區,紡織成衣及配件,NIA01573,越南FASWELL責任有限公司,https://btbvn.vn/NIA01573
外區,自行車電動車及零配件生產,NIA00088,太宇工業股份有限公司,https://btbvn.vn/NIA00088
外區,自行車電動車及零配件生產,NIA00117,隆輝實業有限公司,https://btbvn.vn/NIA00117
外區,自行車電動車及零配件生產,NIA00145,享勵企業責任有限公司,https://btbvn.vn/NIA00145
外區,自行車電動車及零配件生產,NIA00147,松田工業有限公司,https://btbvn.vn/NIA00147
外區,自行車電動車及零配件生產,NIA00148,DDK 投資發展股份有限公司(分公司),https://btbvn.vn/NIA00148
外區,自行車電動車及零配件生產,NIA00168,"ASAMA YUH JIUN INT'L VN CO.,LTD",https://btbvn.vn/NIA00168
外區,自行車電動車及零配件生產,NIA00227,建興工業股份有限公司,https://btbvn.vn/NIA00227
外區,自行車電動車及零配件生產,NIA01612,仲元機械股份有限公司,https://btbvn.vn/NIA01612
外區,自行車電動車及零配件生產,NIB01593,金冠國際（MPF）越南責任有限公司,https://btbvn.vn/NIB01593
外區,自行車電動車及零配件生產,NIA01407,愛酷客越南責任有限公司,https://btbvn.vn/NIA01407
外區,自行車電動車及零配件生產,NIA01394,越南CARBOTEC工業責任有限公司(瑩信),https://btbvn.vn/NIA01394
外區,自行車電動車及零配件生產,NIA01616,達詳自動化股份有限公司,https://btbvn.vn/NIA01616
外區,自行車電動車及零配件生產,NIA01329,越南永翔塗料責任有限公司,https://btbvn.vn/NIA01329
外區,自行車電動車及零配件生產,NIA01247,引發實業有限公司,https://btbvn.vn/NIA01247
外區,自行車電動車及零配件生產,NIA01162,複邦複合材料有限公司,https://btbvn.vn/NIA01162
外區,自行車電動車及零配件生產,NIA01136,力錩叉車(台灣台勵福堆高機越南總代理),https://btbvn.vn/NIA01136
外區,自行車電動車及零配件生產,NIA01131,李國生產貿易責任有限公司,https://btbvn.vn/NIA01131
外區,自行車電動車及零配件生產,NIA01576,越南鼎特力科科技有限公司,https://btbvn.vn/NIA01576
外區,自行車電動車及零配件生產,NIA01559,崑仲股份有限公司,https://btbvn.vn/NIA01559
外區,自行車電動車及零配件生產,NIA01055,旭生自行車(越南)責任有限公司,https://btbvn.vn/NIA01055
外區,自行車電動車及零配件生產,NIA01047,野寶科技責任有限公司,https://btbvn.vn/NIA01047
外區,自行車電動車及零配件生產,NIA00717,越南吉田精密有限公司,https://btbvn.vn/NIA00717
外區,自行車電動車及零配件生產,NIB01029,中國合力叉車（越南）銷售公司,https://btbvn.vn/NIB01029
外區,自行車電動車及零配件生產,NIA00816,越南光陽責任有限公司,https://btbvn.vn/NIA00816
外區,自行車電動車及零配件生產,NIA00834,鑫成座墊股份有限公司（越南）,https://btbvn.vn/NIA00834
外區,自行車電動車及零配件生產,NIA01632,樺櫟責任有限公司,https://btbvn.vn/NIA01632
外區,自行車電動車及零配件生產,NIA01545,大軫金屬責任有限公司,https://btbvn.vn/NIA01545
外區,自行車電動車及零配件生產,NIA01634,金盛元-越南有限公司,https://btbvn.vn/NIA01634
外區,農林漁牧業,NIA00071,台越農產責任有限公司,https://btbvn.vn/NIA00071
外區,農林漁牧業,NIA01464,GSD 環境科技越南責任有限公司,https://btbvn.vn/NIA01464
外區,農林漁牧業,NIA00309,長宏工業股份有限公司,https://btbvn.vn/NIA00309
外區,農林漁牧業,NIA01434,亞洲營養技術(越南)有限公司-平陽分公司,https://btbvn.vn/NIA01434
外區,農林漁牧業,NIA00525,越南金洲海洋科技責任有限公司,https://btbvn.vn/NIA00525
外區,農林漁牧業,NIA01271,耀億越南責任有限公司,https://btbvn.vn/NIA01271
外區,農林漁牧業,NIA00731,越南金泰責任有限公司,https://btbvn.vn/NIA00731
外區,農林漁牧業,NIA00970,海旺水產有限公司,https://btbvn.vn/NIA00970
外區,運輸物流及報關行,NIA01487,東方超捷國際物流(越南)股份有限公司,https://btbvn.vn/NIA01487
外區,運輸物流及報關行,NIA01343,可利國際快遞有限公司,https://btbvn.vn/NIA01343
外區,運輸物流及報關行,NIB01398,金蓮花環保責任有公司,https://btbvn.vn/NIB01398
外區,運輸物流及報關行,NIA01351,山隆物流責任有限公司,https://btbvn.vn/NIA01351
外區,運輸物流及報關行,NIB01606,"KERRY INTEGRATED LOGISTICS (VIET NAM) CO.,LTD",https://btbvn.vn/NIB01606
外區,運輸物流及報關行,NIA00633,世邦國際集運(越南)股份有限公司,https://btbvn.vn/NIA00633
外區,運輸物流及報關行,NIA00649,超捷國際物流股份有限公司,https://btbvn.vn/NIA00649
外區,運輸物流及報關行,NIA00669,興恆貿易-報關物流有限公司,https://btbvn.vn/NIA00669
外區,運輸物流及報關行,NIA01082,越南STAR CONCORD有限責任公司,https://btbvn.vn/NIA01082
外區,運輸物流及報關行,NIA01018,"KI-WORKS VIETNAM CO.,LTD",https://btbvn.vn/NIA01018
外區,運輸物流及報關行,NIA00822,長榮海運越南分公司,https://btbvn.vn/NIA00822
外區,運輸物流及報關行,NIB00845,IHT 報關物流,https://btbvn.vn/NIB00845
外區,運輸物流及報關行,NIB00857,U&I 物流股份公司,https://btbvn.vn/NIB00857
外區,運輸物流及報關行,NIA00914,三龍運輸報關有限公司,https://btbvn.vn/NIA00914
外區,醫療服務及器材,NIA00701,弘騏股份有限公司,https://btbvn.vn/NIA00701
外區,醫療服務及器材,NIA01513,駿諺儀器越南有限公司,https://btbvn.vn/NIA01513
外區,醫療服務及器材,NIA01493,開佰責任有限公司,https://btbvn.vn/NIA01493
外區,醫療服務及器材,NIA01226,麗興責任有限公司,https://btbvn.vn/NIA01226
外區,醫療服務及器材,NIA01031,越南新順責任有限公司,https://btbvn.vn/NIA01031
外區,醫療服務及器材,NIA01018,"KI-WORKS VIETNAM CO.,LTD",https://btbvn.vn/NIA01018
外區,醫療服務及器材,NIA00997,伍氏科技股份有限公司,https://btbvn.vn/NIA00997
外區,醫療服務及器材,NIA00892,林醫師診所,https://btbvn.vn/NIA00892
外區,醫療服務及器材,NIA01283,胡志明醫藥大學震興醫院,https://btbvn.vn/NIA01283
外區,醫療服務及器材,NIA01573,越南FASWELL責任有限公司,https://btbvn.vn/NIA01573
外區,金屬五金製品電鍍及模具,NIA00023,詠聚責任有限公司,https://btbvn.vn/NIA00023
外區,金屬五金製品電鍍及模具,NIA01514,興一企業股份有限公司,https://btbvn.vn/NIA01514
外區,金屬五金製品電鍍及模具,NIA01497,恆亮責任有限公司,https://btbvn.vn/NIA01497
外區,金屬五金製品電鍍及模具,NIA01494,越南隆利五金貿易責任有限公司,https://btbvn.vn/NIA01494
外區,金屬五金製品電鍍及模具,NIA01493,開佰責任有限公司,https://btbvn.vn/NIA01493
外區,金屬五金製品電鍍及模具,NIA01489,安泰富模具鋼公司,https://btbvn.vn/NIA01489
外區,金屬五金製品電鍍及模具,NIA01486,啟銓熱處理工業有限公司,https://btbvn.vn/NIA01486
外區,金屬五金製品電鍍及模具,NIA00140,越旺國際股份有限公司,https://btbvn.vn/NIA00140
外區,金屬五金製品電鍍及模具,NIA00152,雅邦國際有限公司,https://btbvn.vn/NIA00152
外區,金屬五金製品電鍍及模具,NIB01474,越南中望軟件有限公司,https://btbvn.vn/NIB01474
外區,金屬五金製品電鍍及模具,NIA00158,CO-WIN 螺絲工業股份有限公司,https://btbvn.vn/NIA00158
外區,金屬五金製品電鍍及模具,NIA00185,富山春興業股份有限公司,https://btbvn.vn/NIA00185
外區,金屬五金製品電鍍及模具,NIA00207,鑫龍金屬工業股份有限公司,https://btbvn.vn/NIA00207
外區,金屬五金製品電鍍及模具,NIA00211,筆聖企業有限公司,https://btbvn.vn/NIA00211
外區,金屬五金製品電鍍及模具,NIA01468,永大國際有限公司,https://btbvn.vn/NIA01468
外區,金屬五金製品電鍍及模具,NIA01461,震雄機械越南有限公司,https://btbvn.vn/NIA01461
外區,金屬五金製品電鍍及模具,NIA00240,協裕五金有限公司,https://btbvn.vn/NIA00240
外區,金屬五金製品電鍍及模具,NIA00251,和鐵特殊鋼股份有限公司,https://btbvn.vn/NIA00251
外區,金屬五金製品電鍍及模具,NIA00260,"POWER BEST CO., LTD",https://btbvn.vn/NIA00260
外區,金屬五金製品電鍍及模具,NIA00276,維星工業責任有限公司,https://btbvn.vn/NIA00276
外區,金屬五金製品電鍍及模具,NIA00277,廣進研磨科技有限公司,https://btbvn.vn/NIA00277
外區,金屬五金製品電鍍及模具,NIA00280,越盛股份有限公司,https://btbvn.vn/NIA00280
外區,金屬五金製品電鍍及模具,NIA00312,聯興企業有限公司,https://btbvn.vn/NIA00312
外區,金屬五金製品電鍍及模具,NIA00317,越晟化學有限公司,https://btbvn.vn/NIA00317
外區,金屬五金製品電鍍及模具,NIA00327,華勝五金企業有限公司,https://btbvn.vn/NIA00327
外區,金屬五金製品電鍍及模具,NIA00342,和欣精密有限公司,https://btbvn.vn/NIA00342
外區,金屬五金製品電鍍及模具,NIA00366,越南台展塑膠工業責任有限公司,https://btbvn.vn/NIA00366
外區,金屬五金製品電鍍及模具,NIA00371,廣聯天車電梯責任有限公司,https://btbvn.vn/NIA00371
外區,金屬五金製品電鍍及模具,NIA00396,越一工業股份有限公司,https://btbvn.vn/NIA00396
外區,金屬五金製品電鍍及模具,NIA00403,富安精密工業公司,https://btbvn.vn/NIA00403
外區,金屬五金製品電鍍及模具,NIA01435,艾奇瑪責任有限公司,https://btbvn.vn/NIA01435
外區,金屬五金製品電鍍及模具,NIA00430,金耘鋼鐵股份有限公司,https://btbvn.vn/NIA00430
外區,金屬五金製品電鍍及模具,NIA00434,越南永欣塑膠有限公司,https://btbvn.vn/NIA00434
外區,金屬五金製品電鍍及模具,NIA00443,銀泰責任有限公司,https://btbvn.vn/NIA00443
外區,金屬五金製品電鍍及模具,NIA00488,越南歐旻傢俱股份有限公司,https://btbvn.vn/NIA00488
外區,金屬五金製品電鍍及模具,NIA00491,SWAN 工業(越南)責任有限公司,https://btbvn.vn/NIA00491
外區,金屬五金製品電鍍及模具,NIA00492,自力重鋼&營造工程責任有限公司,https://btbvn.vn/NIA00492
外區,金屬五金製品電鍍及模具,NIA00497,越南佳鋐責任有限公司,https://btbvn.vn/NIA00497
外區,金屬五金製品電鍍及模具,NIA00501,祥聚越南有限公司,https://btbvn.vn/NIA00501
外區,金屬五金製品電鍍及模具,NIA01616,達詳自動化股份有限公司,https://btbvn.vn/NIA01616
外區,金屬五金製品電鍍及模具,NIA01344,越南維信國際責任有限公司,https://btbvn.vn/NIA01344
外區,金屬五金製品電鍍及模具,NIA00519,鐵王流體控制設備(越南)責任有限公司,https://btbvn.vn/NIA00519
外區,金屬五金製品電鍍及模具,NIA01321,越南英全工業有限公司,https://btbvn.vn/NIA01321
外區,金屬五金製品電鍍及模具,NIA00523,毅鋼科技責任有限公司,https://btbvn.vn/NIA00523
外區,金屬五金製品電鍍及模具,NIA00531,越興精密責任有限公司,https://btbvn.vn/NIA00531
外區,金屬五金製品電鍍及模具,NIA00561,飛太工業責任有限公司,https://btbvn.vn/NIA00561
外區,金屬五金製品電鍍及模具,NIA01263,中貿金屬工業（越南）有限公司,https://btbvn.vn/NIA01263
外區,金屬五金製品電鍍及模具,NIA00579,精創金屬責任有限公司,https://btbvn.vn/NIA00579
外區,金屬五金製品電鍍及模具,NIA01255,昇頡金屬責任有限公司,https://btbvn.vn/NIA01255
外區,金屬五金製品電鍍及模具,NIA01250,名揚工業股份有限公司,https://btbvn.vn/NIA01250
外區,金屬五金製品電鍍及模具,NIA01247,引發實業有限公司,https://btbvn.vn/NIA01247
外區,金屬五金製品電鍍及模具,NIA01241,精毅五金責任有限公司,https://btbvn.vn/NIA01241
外區,金屬五金製品電鍍及模具,NIA00605,越南正源五金責任有限公司,https://btbvn.vn/NIA00605
外區,金屬五金製品電鍍及模具,NIA01184,越南鼎騰PVD奈米塗層科技有限公司,https://btbvn.vn/NIA01184
外區,金屬五金製品電鍍及模具,NIA01618,越南美亞責任有限公司,https://btbvn.vn/NIA01618
外區,金屬五金製品電鍍及模具,NIA01425,越南高點家具有限公司,https://btbvn.vn/NIA01425-
外區,金屬五金製品電鍍及模具,NIA01156,越利股份有限公司,https://btbvn.vn/NIA01156
外區,金屬五金製品電鍍及模具,NIA01151,越南平陽日貿塑膠科技有限公司,https://btbvn.vn/NIA01151
外區,金屬五金製品電鍍及模具,NIA01361,泰嘉粉末冶金有限公司(越南),https://btbvn.vn/NIA01361
外區,金屬五金製品電鍍及模具,NIA01131,李國生產貿易責任有限公司,https://btbvn.vn/NIA01131
外區,金屬五金製品電鍍及模具,NIA00935,國升興業有限公司,https://btbvn.vn/NIA00935
外區,金屬五金製品電鍍及模具,NIA01111,越南邦泰責任有限公司,https://btbvn.vn/NIA01111
外區,金屬五金製品電鍍及模具,NIA01104,越南螺絲責任有限公司,https://btbvn.vn/NIA01104
外區,金屬五金製品電鍍及模具,NIA00614,英德越南工業責任有限公司,https://btbvn.vn/NIA00614
外區,金屬五金製品電鍍及模具,NIA00634,雄港(樂台)精密責任有限公司,https://btbvn.vn/NIA00634
外區,金屬五金製品電鍍及模具,NIA01086,越南寶勝責任有限公司,https://btbvn.vn/NIA01086
外區,金屬五金製品電鍍及模具,NIA00656,駿越實業有限公司,https://btbvn.vn/NIA00656
外區,金屬五金製品電鍍及模具,NIA00673,鼎鈞(越南)責任有限公司,https://btbvn.vn/NIA00673
外區,金屬五金製品電鍍及模具,NIA00680,政展越南熱處理廠,https://btbvn.vn/NIA00680
外區,金屬五金製品電鍍及模具,NIA00686,普德化工(越南)有限公司,https://btbvn.vn/NIA00686
外區,金屬五金製品電鍍及模具,NIA01576,越南鼎特力科科技有限公司,https://btbvn.vn/NIA01576
外區,金屬五金製品電鍍及模具,NIA00690,金煜材料科技股份有限公司,https://btbvn.vn/NIA00690
外區,金屬五金製品電鍍及模具,NIA00692,福肯工業責任有限公司,https://btbvn.vn/NIA00692
外區,金屬五金製品電鍍及模具,NIA01039,日頌責任有限公司,https://btbvn.vn/NIA01039
外區,金屬五金製品電鍍及模具,NIA00717,越南吉田精密有限公司,https://btbvn.vn/NIA00717
外區,金屬五金製品電鍍及模具,NIA00770,新豪基生產貿易責任有限公司,https://btbvn.vn/NIA00770
外區,金屬五金製品電鍍及模具,NIA01011,越南全立製罐股份有限公,https://btbvn.vn/NIA01011
外區,金屬五金製品電鍍及模具,NIA00804,越南登琳實業有限公司,https://btbvn.vn/NIA00804
外區,金屬五金製品電鍍及模具,NIA01007,越銘金屬塑料責任有限公司,https://btbvn.vn/NIA01007
外區,金屬五金製品電鍍及模具,NIA00814,錩鴻精密鑄造責任有限公司,https://btbvn.vn/NIA00814
外區,金屬五金製品電鍍及模具,NIA01006,越南建通電子五金責任有限公司,https://btbvn.vn/NIA01006
外區,金屬五金製品電鍍及模具,NIA00834,鑫成座墊股份有限公司（越南）,https://btbvn.vn/NIA00834
外區,金屬五金製品電鍍及模具,NIA00849,億明責任有限公司,https://btbvn.vn/NIA00849
外區,金屬五金製品電鍍及模具,NIA00983,格英責任有限公司,https://btbvn.vn/NIA00983
外區,金屬五金製品電鍍及模具,NIA00975,大倉責任有限公司,https://btbvn.vn/NIA00975
外區,金屬五金製品電鍍及模具,NIA00865,永裕電鍍機械廠,https://btbvn.vn/NIA00865
外區,金屬五金製品電鍍及模具,NIA00953,鴻運責任有限公司,https://btbvn.vn/NIA00953
外區,金屬五金製品電鍍及模具,NIA00889,匠門企業股份有限公司,https://btbvn.vn/NIA00889
外區,金屬五金製品電鍍及模具,NIA00940,瑋柏工業有限公司,https://btbvn.vn/NIA00940
外區,金屬五金製品電鍍及模具,NIA00898,J&F 國際責任有限公司,https://btbvn.vn/NIA00898
外區,金屬五金製品電鍍及模具,NIA00899,越南首君責任有限公司,https://btbvn.vn/NIA00899
外區,金屬五金製品電鍍及模具,NIA01314,貿錦責任有限公司,https://btbvn.vn/NIA01314
外區,金屬五金製品電鍍及模具,NIA01534,越南鋐昇責任有限公司,https://btbvn.vn/NIA01534
外區,金屬五金製品電鍍及模具,NIA00993,昌輝五金沖壓鐵管傢俱有限公司,https://btbvn.vn/NIA00993
外區,金屬五金製品電鍍及模具,NIA01634,金盛元-越南有限公司,https://btbvn.vn/NIA01634
外區,金屬五金製品電鍍及模具,NIA01566,羅發精工越南有限公司,https://btbvn.vn/NIA01566
外區,金融保險證券業,NIA00048,臺北富邦銀行,https://btbvn.vn/NIA00048
外區,金融保險證券業,NIA01582,元大越南證券有限公司-平陽分行,https://btbvn.vn/NIA01582
外區,金融保險證券業,NIA00083,越南三井住友海上保險集團,https://btbvn.vn/NIA00083
外區,金融保險證券業,NIA00116,永豐銀行- 胡志明市分行,https://btbvn.vn/NIA00116
外區,金融保險證券業,NIA00150,中國信託商業銀行股份有限公司胡志明市分行,https://btbvn.vn/NIA00150
外區,金融保險證券業,NIA00236,世越銀行平陽分行,https://btbvn.vn/NIA00236
外區,金融保險證券業,NIA00262,第一銀行胡志明市分行,https://btbvn.vn/NIA00262
外區,金融保險證券業,NIA00335,華南銀行胡明市分行,https://btbvn.vn/NIA00335
外區,金融保險證券業,NIA01615,越南航海股份銀行,https://btbvn.vn/NIA01615
外區,金融保險證券業,NIB01592,西貢商信銀行-平陽分行,https://btbvn.vn/NIB01592
外區,金融保險證券業,NIA00507,越南國泰產物保險公司,https://btbvn.vn/NIA00507
外區,金融保險證券業,NIB01369,金荷花環保責任有限公司,https://btbvn.vn/NIB01369
外區,金融保險證券業,NIA00567,越南富邦產物保險責任有限公司 ~ 平陽分公司,https://btbvn.vn/NIA00567
外區,金融保險證券業,NIA01631,越南權昱工業責任有限公司,https://btbvn.vn/NIA01631
外區,金融保險證券業,NIB01097,Joint Stock Commercial Bank for Foreign Trade of Vietnam – Binh Duong Branch,https://btbvn.vn/NIB01097
外區,金融保險證券業,NIA00669,興恆貿易-報關物流有限公司,https://btbvn.vn/NIA00669
外區,金融保險證券業,NIA01626,健和興端子股份越南有限公司,https://btbvn.vn/NIA01626
外區,金融保險證券業,NIA01046,仲利國際租賃有限公司,https://btbvn.vn/NIA01046
外區,金融保險證券業,NIA00748,恒利服務集團,https://btbvn.vn/NIA00748
外區,金融保險證券業,NIA00782,台灣新光商業銀行胡志明市辦事處,https://btbvn.vn/NIA00782
外區,金融保險證券業,NIA00807,兆豐國際商業銀行,https://btbvn.vn/NIA00807
外區,金融保險證券業,NIA00851,上海商業儲蓄銀行,https://btbvn.vn/NIA00851
外區,金融保險證券業,NIA00956,越南投資與發展商業股份銀行 BIDV,https://btbvn.vn/NIA00956
外區,金融保險證券業,NIA00891,台新銀行,https://btbvn.vn/NIA00891
外區,金融保險證券業,NIB01591,越南科技及商業股份銀行 (TECHCOMBANK),https://btbvn.vn/NIB01591
外區,金融保險證券業,NIA01533,越南富邦人壽責任有限公司,https://btbvn.vn/NIA01533
外區,金融保險證券業,NIB01537,越南工商股份商業銀行(vietinbank)平陽分行,https://btbvn.vn/NIB01537
外區,金融保險證券業,NIA01539,台中商業銀行胡志明市辦事處,https://btbvn.vn/NIA01539
外區,金融保險證券業,NIA01556,越南國泰人壽保險有限公司,https://btbvn.vn/NIA01556
外區,電子電器製造,NIA01518,億立影視科技(越南)責任有限公司,https://btbvn.vn/NIA01518
外區,電子電器製造,NIA00097,新東興責任有限公司,https://btbvn.vn/NIA00097
外區,電子電器製造,NIA01495,越南瑞儀科技股份有限公司,https://btbvn.vn/NIA01495
外區,電子電器製造,NIA01478,越南ZYLUX責任有限公司,https://btbvn.vn/NIA01478
外區,電子電器製造,NIA00189,SURE GREEN 責任有限公司,https://btbvn.vn/NIA00189
外區,電子電器製造,NIA00195,上晴電子(越南)責任有限公司,https://btbvn.vn/NIA00195
外區,電子電器製造,NIA01451,越泰豐機電責任有限公司,https://btbvn.vn/NIA01451
外區,電子電器製造,NIA00337,欣越電子有限公司,https://btbvn.vn/NIA00337
外區,電子電器製造,NIA00368,伸興工業責任有限公司,https://btbvn.vn/NIA00368
外區,電子電器製造,NIA00389,舜新工業有限公司,https://btbvn.vn/NIA00389
外區,電子電器製造,'NIA01621,越南LED光電工程有限公司,https://btbvn.vn/-NIA01621
外區,電子電器製造,NIA00502,金原工業(越南)有限公司,https://btbvn.vn/NIA00502
外區,電子電器製造,NIA00518,江玥金屬股份公司,https://btbvn.vn/NIA00518
外區,電子電器製造,NIA01336,越南釩泰研究創新責任有限公司,https://btbvn.vn/NIA01336
外區,電子電器製造,NIA01335,大河新能源科技有限公司 (大亞照明),https://btbvn.vn/NIA01335
外區,電子電器製造,NIA00541,穩泰責任有限公司,https://btbvn.vn/NIA00541
外區,電子電器製造,NIA00568,泰銘(越南)責任有限公司,https://btbvn.vn/NIA00568
外區,電子電器製造,NIA00584,廣恆責任有限公司,https://btbvn.vn/member
外區,電子電器製造,NIA00595,大亞(越南)電線電纜股份公司,https://btbvn.vn/NIA00595
外區,電子電器製造,NIB01199,佑吉電機 (越南) 責任有限公司,https://btbvn.vn/NIB01199
外區,電子電器製造,NIA01155,力菱機電事業股份有限公司（越南）,https://btbvn.vn/NIA01155
外區,電子電器製造,NIA00610,喬一電工有限公司,https://btbvn.vn/NIA00610
外區,電子電器製造,NIA01085,東元科技(越南)責任有限公司,https://btbvn.vn/NIA01085
外區,電子電器製造,NIA01626,健和興端子股份越南有限公司,https://btbvn.vn/NIA01626
外區,電子電器製造,NIA01045,翌豐責任有限公司,https://btbvn.vn/NIA01045
外區,電子電器製造,NIA00758,龍門工業氣體瓦斯工程責任有限公司,https://btbvn.vn/NIA00758
外區,電子電器製造,NIA01006,越南建通電子五金責任有限公司,https://btbvn.vn/NIA01006
外區,電子電器製造,NIA00821,成銘機電空調工程公司,https://btbvn.vn/NIA00821
外區,電子電器製造,NIA00826,盛昌科技股份有限公司,https://btbvn.vn/NIA00826
外區,電子電器製造,NIA00842,越南東菱責任有限公司,https://btbvn.vn/NIA00842
外區,電子電器製造,NIA00991,台灣龍輝聯權一成員責任有限公司,https://btbvn.vn/NIA00991
外區,電子電器製造,NIA01632,樺櫟責任有限公司,https://btbvn.vn/NIA01632
外區,電子電器製造,NIA00494,越南英展精密責任有限公司,https://btbvn.vn/NIA00494
外區,電子電器製造,NIA01524,金美電機貿易責任有限公司,https://btbvn.vn/NIA01524
外區,電子電器製造,NIA01607,越南精銳科技股份有限公司,https://btbvn.vn/NIA01607
外區,電子電器製造,NIB01558,信寶蘭責任有限公司,https://btbvn.vn/NIB01558
外區,電腦及通訊器材,NIA01506,平陽錦林責任有限公司,https://btbvn.vn/NIA01506
外區,電腦及通訊器材,NIB01485,MEDIASTEP 越南軟件公司,https://btbvn.vn/NIB01485
外區,電腦及通訊器材,NIA01322,傑龍股份有限公司,https://btbvn.vn/NIA01322
外區,電腦及通訊器材,NIA01316,安普新國際責任有限公司,https://btbvn.vn/NIA01316
